Case #1: 861
2 20 117223
2 21 78129
2 22 118923
2 23 147879
2 24 69617
2 25 1000000
2 26 24620
2 27 127831
2 28 1000000
2 29 60866
2 30 83130
2 31 96524
2 32 89324
2 33 74334
2 34 88320
2 35 89202
2 36 86725
2 37 79802
2 38 119202
2 39 96713
2 40 88096
2 41 72559
2 42 156849
2 43 37009
2 44 76391
2 45 79922
2 46 48471
2 47 100506
2 48 26520
3 4 112769
3 5 86807
3 6 42444
3 7 1000000
3 8 69736
3 9 54629
3 10 55781
3 11 32654
3 12 31562
3 13 39864
3 14 139663
3 15 61398
3 16 101077
3 17 1000000
3 18 47332
3 19 43189
3 20 1000000
3 21 40133
3 22 86653
3 23 132107
3 24 81516
3 25 63493
3 26 66450
3 27 104233
3 28 75216
3 29 65508
3 30 58698
3 31 78031
3 32 105577
3 33 1000000
3 34 72548
3 35 65692
3 36 62293
3 37 1000000
3 38 28132
3 39 29661
3 40 91290
3 41 58513
3 42 118853
3 43 81253
3 44 81033
3 45 85052
3 46 93357
3 47 86460
3 48 104552
4 5 65310
4 6 89959
4 7 65773
4 8 98304
4 9 101961
4 10 73486
4 11 1000000
4 12 101175
4 13 87196
4 14 157368
4 15 73307
4 16 148592
4 17 112034
4 18 75900
4 19 75692
4 20 100907
4 21 72636
4 22 104358
4 23 149812
4 24 74587
4 25 68910
4 26 77178
4 27 132801
4 28 1000000
4 29 97364
4 30 106159
4 31 110534
4 32 134577
4 33 96033
4 34 90253
4 35 124150
4 36 105203
4 37 65237
4 38 1000000
4 39 99274
4 40 21479
4 41 1000000
4 42 151356
4 43 41979
4 44 81839
4 45 117555
4 46 72551
4 47 1000000
4 48 83055
5 6 1000000
5 7 80662
5 8 57424
5 9 68700
5 10 71681
5 11 63512
5 12 59047
5 13 83465
5 14 155563
5 15 31179
5 16 1000000
5 17 79553
5 18 57120
5 19 52977
5 20 97176
5 21 56033
5 22 102553
5 23 1000000
5 24 66477
5 25 1000000
5 26 73766
5 27 91921
5 28 11591
5 29 92993
5 30 89556
5 31 93931
5 32 93697
5 33 79430
5 34 1000000
5 35 91669
5 36 93151
5 37 63432
5 38 95197
5 39 57146
5 40 43831
5 41 28294
5 42 134753
5 43 1000000
5 44 1000000
5 45 100952
5 46 94903
5 47 56241
5 48 1000000
6 7 71774
6 8 78708
6 9 97073
6 10 64753
6 11 41626
6 12 74006
6 13 82308
6 14 139752
6 15 1000000
6 16 58633
6 17 39102
6 18 56304
6 19 52161
6 20 68597
6 21 49105
6 22 95625
6 23 141079
6 24 77588
6 25 21049
6 26 75422
6 27 113205
6 28 93547
6 29 62821
6 30 67670
6 31 83705
6 32 99582
6 33 1000000
6 34 81520
6 35 51218
6 36 71265
6 37 56504
6 38 1000000
6 39 72105
6 40 100262
6 41 76844
6 42 120782
6 43 47980
6 44 78346
6 45 79057
6 46 102329
6 47 1000000
6 48 111509
7 8 80119
7 9 113665
7 10 80562
7 11 72393
7 12 109417
7 13 117719
7 14 164444
7 15 83656
7 16 130407
7 17 63871
7 18 1000000
7 19 61858
7 20 104008
7 21 64914
7 22 111434
7 23 156888
7 24 56402
7 25 50725
7 26 11405
7 27 1000000
7 28 69071
7 29 74081
7 30 96345
7 31 102812
7 32 102539
7 33 61119
7 34 97329
7 35 75987
7 36 1000000
7 37 72313
7 38 105987
7 39 107516
7 40 87252
7 41 85774
7 42 143634
7 43 1000000
7 44 1000000
7 45 93137
7 46 61686
7 47 1000000
7 48 39735
8 9 97403
8 10 45251
8 11 37082
8 12 80279
8 13 1000000
8 14 129133
8 15 48345
8 16 1000000
8 17 69001
8 18 22404
8 19 26547
8 20 1000000
8 21 29603
8 22 76123
8 23 121577
8 24 70986
8 25 83256
8 26 91524
8 27 34497
8 28 67933
8 29 111710
8 30 63126
8 31 67501
8 32 36273
8 33 53000
8 34 62018
8 35 81117
8 36 1000000
8 37 1000000
8 38 1000000
8 39 80082
8 40 80760
8 41 51230
8 42 108323
8 43 56325
8 44 96185
8 45 56798
8 46 97785
8 47 73407
8 48 97269
9 10 83448
9 11 60321
9 12 48473
9 13 14765
9 14 156721
9 15 82111
9 16 155706
9 17 80043
9 18 74999
9 19 70856
9 20 1000000
9 21 67800
9 22 114320
9 23 123944
9 24 109183
9 25 118122
9 26 121079
9 27 104373
9 28 80291
9 29 86221
9 30 34277
9 31 100414
9 32 133244
9 33 71365
9 34 100215
9 35 1000000
9 36 37872
9 37 1000000
9 38 26497
9 39 50374
9 40 103051
9 41 79226
9 42 146520
9 43 108920
9 44 101746
9 45 1000000
9 46 1000000
9 47 1000000
9 48 107491
10 11 23127
10 12 51526
10 13 78825
10 14 87472
10 15 40502
10 16 117705
10 17 55046
10 18 22847
10 19 18704
10 20 77033
10 21 15648
10 22 47370
10 23 76326
10 24 1000000
10 25 1000000
10 26 88759
10 27 79748
10 28 60090
10 29 67644
10 30 49171
10 31 53546
10 32 81092
10 33 39045
10 34 16767
10 35 67162
10 36 52766
10 37 8249
10 38 79012
10 39 53427
10 40 52007
10 41 43387
10 42 94368
10 43 56768
10 44 83169
10 45 60567
10 46 83830
10 47 65564
10 48 1000000
11 12 58155
11 13 70656
11 14 107009
11 15 32333
11 16 100259
11 17 31919
11 18 14678
11 19 10535
11 20 58807
11 21 7479
11 22 53999
11 23 99453
11 24 48862
11 25 62675
11 26 65632
11 27 71579
11 28 51921
11 29 90771
11 30 26044
11 31 45377
11 32 72923
11 33 15918
11 34 39894
11 35 44035
11 36 29639
11 37 14878
11 38 60786
11 39 60056
11 40 58636
11 41 35218
11 42 86199
11 43 48599
11 44 88459
11 45 52398
11 46 60703
11 47 57395
11 48 81257
12 13 63238
12 14 135408
12 15 1000000
12 16 110841
12 17 46246
12 18 57875
12 19 53732
12 20 57715
12 21 50676
12 22 1000000
12 23 127852
12 24 77261
12 25 79520
12 26 98012
12 27 114776
12 28 47456
12 29 37748
12 30 57053
12 31 66617
12 32 90733
12 33 48298
12 34 68293
12 35 34130
12 36 60648
12 37 43277
12 38 1000000
12 39 1901
12 40 79696
12 41 1000000
12 42 127926
12 43 91796
12 44 1000000
12 45 70208
12 46 91712
12 47 58700
12 48 1000000
13 14 141956
13 15 81919
13 16 140941
13 17 94808
13 18 64264
13 19 60121
13 20 13711
13 21 63177
13 22 109697
13 23 138709
13 24 104560
13 25 103357
13 26 106314
13 27 89608
13 28 95056
13 29 1000000
13 30 49042
13 31 101075
13 32 122941
13 33 56600
13 34 95592
13 35 82692
13 36 52637
13 37 70576
13 38 11732
13 39 1000000
13 40 108675
13 41 81214
13 42 141897
13 43 1000000
13 44 116511
13 45 1000000
13 46 66744
13 47 106981
13 48 122256
14 15 124384
14 16 198385
14 17 100650
14 18 106729
14 19 102586
14 20 155667
14 21 99530
14 22 53010
14 23 130264
14 24 126115
14 25 1000000
14 26 153116
14 27 163630
14 28 143972
14 29 155116
14 30 1000000
14 31 137428
14 32 164974
14 33 1000000
14 34 70705
14 35 112766
14 36 136648
14 37 92131
14 38 153688
14 39 137309
14 40 135889
14 41 127269
14 42 178250
14 43 140650
14 44 1000000
14 45 144449
14 46 1000000
14 47 149446
14 48 140379
15 16 77203
15 17 54144
15 18 25941
15 19 21798
15 20 74346
15 21 24854
15 22 71374
15 23 116828
15 24 1000000
15 25 86793
15 26 81763
15 27 82842
15 28 1000000
15 29 67584
15 30 58377
15 31 62752
15 32 84618
15 33 48251
15 34 57269
15 35 66260
15 36 61972
15 37 32253
15 38 72367
15 39 31737
15 40 51828
15 41 2885
15 42 103574
15 43 59862
15 44 83109
15 45 69773
15 46 93036
15 47 25062
15 48 48924
16 17 97735
16 18 103144
16 19 1000000
16 20 127230
16 21 102057
16 22 148577
16 23 194031
16 24 136221
16 25 79682
16 26 134055
16 27 160045
16 28 96791
16 29 121454
16 30 126303
16 31 139955
16 32 1000000
16 33 84341
16 34 134472
16 35 109851
16 36 129898
16 37 109456
16 38 129209
16 39 1000000
16 40 129031
16 41 80088
16 42 179415
16 43 106613
16 44 136979
16 45 137690
16 46 160962
16 47 102265
16 48 126127
17 18 46597
17 19 42454
17 20 90726
17 21 39398
17 22 85918
17 23 131372
17 24 80781
17 25 1000000
17 26 52466
17 27 103498
17 28 67962
17 29 83994
17 30 57963
17 31 44603
17 32 1000000
17 33 47837
17 34 71813
17 35 12116
17 36 61558
17 37 46797
17 38 92705
17 39 48147
17 40 90555
17 41 51259
17 42 81680
17 43 80518
17 44 99519
17 45 84317
17 46 92622
17 47 79206
17 48 97298
18 19 4143
18 20 73485
18 21 7199
18 22 53719
18 23 1000000
18 24 48582
18 25 60852
18 26 69120
18 27 56901
18 28 45529
18 29 89306
18 30 40722
18 31 45097
18 32 58677
18 33 30596
18 34 39614
18 35 58713
18 36 1000000
18 37 14598
18 38 75464
18 39 57678
18 40 58356
18 41 28826
18 42 85919
18 43 33921
18 44 73781
18 45 52118
18 46 1000000
18 47 51003
18 48 74865
19 20 69342
19 21 3056
19 22 49576
19 23 95030
19 24 44439
19 25 64995
19 26 73263
19 27 61044
19 28 41386
19 29 86348
19 30 36579
19 31 40954
19 32 62820
19 33 26453
19 34 35471
19 35 54570
19 36 40174
19 37 10455
19 38 71321
19 39 53535
19 40 54213
19 41 24683
19 42 81776
19 43 38064
19 44 77924
19 45 47975
19 46 71238
19 47 46860
19 48 70722
20 21 1000000
20 22 107905
20 23 152420
20 24 102768
20 25 89646
20 26 92603
20 27 79855
20 28 88164
20 29 91661
20 30 62753
20 31 104184
20 32 1000000
20 33 42889
20 34 1000000
20 35 91845
20 36 66348
20 37 68784
20 38 1979
20 39 55814
20 40 100919
20 41 71461
20 42 145006
20 43 107406
20 44 107186
20 45 1000000
20 46 80455
20 47 99408
20 48 117500
21 22 46520
21 23 91974
21 24 41383
21 25 1000000
21 26 73111
21 27 64100
21 28 44442
21 29 83292
21 30 33523
21 31 1000000
21 32 65444
21 33 23397
21 34 1000000
21 35 51514
21 36 37118
21 37 7399
21 38 1000000
21 39 52577
21 40 51157
21 41 27739
21 42 78720
21 43 41120
21 44 80980
21 45 44919
21 46 68182
21 47 49916
21 48 73778
22 23 123696
22 24 73105
22 25 114571
22 26 119631
22 27 110620
22 28 90962
22 29 115014
22 30 80043
22 31 84418
22 32 111964
22 33 69917
22 34 64137
22 35 98034
22 36 83638
22 37 39121
22 38 109884
22 39 84299
22 40 82879
22 41 74259
22 42 125240
22 43 87640
22 44 127500
22 45 1000000
22 46 114702
22 47 96436
22 48 120298
23 24 118559
23 25 160025
23 26 165085
23 27 1000000
23 28 136416
23 29 143970
23 30 89667
23 31 129872
23 32 157418
23 33 115371
23 34 59559
23 35 143488
23 36 86072
23 37 84575
23 38 150441
23 39 129753
23 40 128333
23 41 119713
23 42 170694
23 43 133094
23 44 159495
23 45 136893
23 46 124326
23 47 141890
23 48 129233
24 25 56539
24 26 1000000
24 27 105483
24 28 78068
24 29 87993
24 30 1000000
24 31 79281
24 32 98784
24 33 64780
24 34 1000000
24 35 92897
24 36 78501
24 37 33984
24 38 104747
24 39 79162
24 40 77742
24 41 1000000
24 42 120103
24 43 32608
24 44 72468
24 45 86302
24 46 109565
24 47 91299
24 48 96137
25 26 62130
25 27 117753
25 28 1000000
25 29 41772
25 30 88719
25 31 104754
25 32 119529
25 33 46757
25 34 100466
25 35 72267
25 36 92314
25 37 75450
25 38 91625
25 39 77619
25 40 90389
25 41 89678
25 42 141831
25 43 26931
25 44 1000000
25 45 100106
25 46 112411
25 47 1000000
25 48 90460
26 27 110580
26 28 62175
26 29 85486
26 30 91676
26 31 97069
26 32 113944
26 33 49714
26 34 105526
26 35 64582
26 36 95271
26 37 80510
26 38 1000000
26 39 96111
26 40 94415
26 41 78878
26 42 1000000
26 43 35199
26 44 75059
26 45 104542
26 46 73091
26 47 106825
26 48 51140
27 28 84254
27 29 87885
27 30 1000000
27 31 101998
27 32 70770
27 33 87497
27 34 96515
27 35 115614
27 36 101218
27 37 71499
27 38 77876
27 39 1000000
27 40 115257
27 41 1000000
27 42 142820
27 43 90822
27 44 103410
27 45 91295
27 46 132282
27 47 107904
27 48 113590
28 29 81402
28 30 77965
28 31 82340
28 32 92140
28 33 67839
28 34 76857
28 35 1000000
28 36 81560
28 37 51841
28 38 86185
28 39 45555
28 40 32240
28 41 16703
28 42 123162
28 43 79450
28 44 96927
28 45 89361
28 46 83312
28 47 44650
28 48 29336
29 30 94801
29 31 104365
29 32 128481
29 33 82244
29 34 84411
29 35 71878
29 36 98396
29 37 1000000
29 38 93640
29 39 35847
29 40 113642
29 41 64699
29 42 1000000
29 43 55385
29 44 15525
29 45 107956
29 46 109337
29 47 92646
29 48 87386
30 31 71421
30 32 98967
30 33 1000000
30 34 65938
30 35 70079
30 36 3595
30 37 40922
30 38 60774
30 39 58954
30 40 84680
30 41 61262
30 42 112243
30 43 74643
30 44 110326
30 45 78442
30 46 34659
30 47 1000000
30 48 90171
31 32 103342
31 33 61295
31 34 1000000
31 35 32487
31 36 75016
31 37 1000000
31 38 106163
31 39 68518
31 40 89055
31 41 65637
31 42 1000000
31 43 79018
31 44 118878
31 45 82817
31 46 106080
31 47 87814
31 48 111676
32 33 88841
32 34 97859
32 35 116958
32 36 102562
32 37 72843
32 38 1000000
32 39 92634
32 40 116601
32 41 87503
32 42 1000000
32 43 92598
32 44 1000000
32 45 20525
32 46 118316
32 47 109680
32 48 62804
33 34 55812
33 35 59953
33 36 45557
33 37 30796
33 38 44868
33 39 1000000
33 40 74554
33 41 51136
33 42 1000000
33 43 64517
33 44 97769
33 45 68316
33 46 76621
33 47 73313
33 48 97175
34 35 83929
34 36 69533
34 37 25016
34 38 95779
34 39 70194
34 40 68774
34 41 60154
34 42 111135
34 43 73535
34 44 1000000
34 45 77334
34 46 100597
34 47 82331
34 48 69674
35 36 73674
35 37 58913
35 38 1000000
35 39 36031
35 40 102671
35 41 63375
35 42 93796
35 43 92634
35 44 87403
35 45 96433
35 46 104738
35 47 1000000
35 48 1000000
36 37 44517
36 38 64369
36 39 62549
36 40 88275
36 41 64857
36 42 115838
36 43 78238
36 44 1000000
36 45 82037
36 46 38254
36 47 82115
36 48 93766
37 38 1000000
37 39 45178
37 40 1000000
37 41 35138
37 42 86119
37 43 48519
37 44 88379
37 45 52318
37 46 75581
37 47 57315
37 48 81177
38 39 57793
38 40 98940
38 41 69482
38 42 146985
38 43 1000000
38 44 109165
38 45 113184
38 46 78476
38 47 97429
38 48 115521
39 40 77795
39 41 28852
39 42 129827
39 43 91232
39 44 51372
39 45 72109
39 46 93613
39 47 56799
39 48 74891
40 41 48943
40 42 129877
40 43 63458
40 44 103318
40 45 96076
40 46 51072
40 47 1000000
40 48 61576
41 42 106459
41 43 62747
41 44 80224
41 45 72658
41 46 95921
41 47 1000000
41 48 46039
42 43 1000000
42 44 159700
42 45 123639
42 46 1000000
42 47 128636
42 48 137044
43 44 1000000
43 45 86039
43 46 85480
43 47 84924
43 48 63529
44 45 123481
44 46 124862
44 47 108171
44 48 102911
45 46 113101
45 47 94835
45 48 83329
46 47 113179
46 48 55512
47 48 73986
Case #242: 1128
1 2 69305
1 3 1000000
1 4 153794
1 5 120532
1 6 121858
1 7 96802
1 8 94378
1 9 128326
1 10 74747
1 11 56075
1 12 92694
1 13 125519
1 14 1000000
1 15 1000000
1 16 81645
1 17 75095
1 18 61046
1 19 1000000
1 20 1000000
1 21 126779
1 22 79680
1 23 63159
1 24 50657
1 25 1000000
1 26 1000000
1 27 80374
1 28 82545
1 29 1000000
1 30 30534
1 31 147989
1 32 86750
1 33 110643
1 34 94338
1 35 92209
1 36 1000000
1 37 1000000
1 38 167687
1 39 95056
1 40 96420
1 41 1000000
1 42 1000000
1 43 1000000
1 44 146352
1 45 66461
1 46 66473
1 47 1000000
1 48 127408
2 3 42752
2 4 90177
2 5 59309
2 6 58322
2 7 79692
2 8 1000000
2 9 65601
2 10 13524
2 11 48681
2 12 23389
2 13 97788
2 14 55005
2 15 77341
2 16 20422
2 17 10321
2 18 24370
2 19 18336
2 20 1000000
2 21 1000000
2 22 34606
2 23 18085
2 24 58894
2 25 100362
2 26 1000000
2 27 16757
2 28 21322
2 29 4826
2 30 38771
2 31 1000000
2 32 25527
2 33 1000000
2 34 30721
2 35 37244
2 36 3762
2 37 44705
2 38 121007
2 39 1000000
2 40 37574
2 41 1000000
2 42 60489
2 43 1000000
2 44 77047
2 45 2844
2 46 1000000
2 47 1000000
2 48 103954
3 4 127241
3 5 96373
3 6 1000000
3 7 83010
3 8 85726
3 9 102665
3 10 50588
3 11 61997
3 12 66141
3 13 1000000
3 14 1000000
3 15 114405
3 16 57486
3 17 53073
3 18 67122
3 19 55400
3 20 123958
3 21 1000000
3 22 71670
3 23 55149
3 24 56579
3 25 137426
3 26 66584
3 27 53821
3 28 1000000
3 29 1000000
3 30 36456
3 31 121436
3 32 1000000
3 33 1000000
3 34 67785
3 35 74308
3 36 1000000
3 37 1000000
3 38 158071
3 39 68503
3 40 1000000
3 41 85491
3 42 1000000
3 43 70733
3 44 119799
3 45 39908
3 46 1000000
3 47 1000000
3 48 141018
4 5 1000000
4 6 73482
4 7 1000000
4 8 1000000
4 9 150066
4 10 97989
4 11 104188
4 12 113566
4 13 151986
4 14 92949
4 15 161806
4 16 104887
4 17 100498
4 18 114547
4 19 100989
4 20 171383
4 21 164358
4 22 117259
4 23 100738
4 24 143383
4 25 184827
4 26 85027
4 27 1000000
4 28 105787
4 29 89315
4 30 123260
4 31 168837
4 32 1000000
4 33 1000000
4 34 115210
4 35 119897
4 36 86415
4 37 129170
4 38 1000000
4 39 115928
4 40 122063
4 41 129201
4 42 150666
4 43 118134
4 44 1000000
4 45 1000000
4 46 1000000
4 47 113403
4 48 150239
5 6 1000000
5 7 133313
5 8 80923
5 9 82889
5 10 45785
5 11 80942
5 12 82698
5 13 138974
5 14 106232
5 15 1000000
5 16 38887
5 17 69630
5 18 83679
5 19 71933
5 20 1000000
5 21 135302
5 22 87245
5 23 71682
5 24 110121
5 25 41053
5 26 61781
5 27 70354
5 28 53583
5 29 58447
5 30 89998
5 31 137969
5 32 57788
5 33 82685
5 34 84342
5 35 1000000
5 36 57359
5 37 1000000
5 38 153268
5 39 85060
5 40 91195
5 41 102024
5 42 119798
5 43 87266
5 44 136356
5 45 56465
5 46 56453
5 47 80141
5 48 157551
6 7 1000000
6 8 101296
6 9 1000000
6 10 66158
6 11 101315
6 12 81711
6 13 114413
6 14 1000000
6 15 129975
6 16 73056
6 17 68643
6 18 82692
6 19 70970
6 20 139528
6 21 134339
6 22 1000000
6 23 70719
6 24 1000000
6 25 152996
6 26 82154
6 27 1000000
6 28 73956
6 29 57460
6 30 1000000
6 31 137006
6 32 78161
6 33 99660
6 34 83355
6 35 1000000
6 36 56396
6 37 97339
6 38 173641
6 39 84073
6 40 90208
6 41 101061
6 42 118811
6 43 86303
6 44 135369
6 45 55478
6 46 1000000
6 47 81467
6 48 156588
7 8 1000000
7 9 139605
7 10 87528
7 11 91809
7 12 103081
7 13 141539
7 14 82502
7 15 112773
7 16 94426
7 17 90013
7 18 104062
7 19 92340
7 20 160898
7 21 155709
7 22 108610
7 23 92089
7 24 86391
7 25 168064
7 26 103524
7 27 90761
7 28 95326
7 29 1000000
7 30 1000000
7 31 158376
7 32 99531
7 33 1000000
7 34 1000000
7 35 1000000
7 36 77766
7 37 1000000
7 38 195011
7 39 105443
7 40 111578
7 41 1000000
7 42 1000000
7 43 107673
7 44 105097
7 45 76848
7 46 76860
7 47 56411
7 48 177958
8 9 102088
8 10 1000000
8 11 1000000
8 12 1000000
8 13 128327
8 14 95585
8 15 120291
8 16 42036
8 17 1000000
8 18 73032
8 19 61286
8 20 111062
8 21 124655
8 22 76598
8 23 61035
8 24 83967
8 25 1000000
8 26 1000000
8 27 32912
8 28 42936
8 29 47800
8 30 63844
8 31 127322
8 32 1000000
8 33 71194
8 34 54889
8 35 1000000
8 36 1000000
8 37 66319
8 38 142621
8 39 1000000
8 40 1000000
8 41 63316
8 42 109151
8 43 76619
8 44 125709
8 45 45818
8 46 45806
8 47 69494
8 48 146904
9 10 66950
9 11 1000000
9 12 88990
9 13 153897
9 14 1000000
9 15 75604
9 16 1000000
9 17 69869
9 18 83918
9 19 77958
9 20 46477
9 21 141327
9 22 1000000
9 23 77707
9 24 77669
9 25 41836
9 26 82946
9 27 76646
9 28 74748
9 29 1000000
9 30 97792
9 31 144261
9 32 1000000
9 33 86345
9 34 90634
9 35 97133
9 36 63651
9 37 1000000
9 38 174433
9 39 91352
9 40 97487
9 41 108049
9 42 126090
9 43 31932
9 44 1000000
9 45 62757
9 46 62745
9 47 88827
9 48 102217
10 11 35157
10 12 36913
10 13 93189
10 14 60447
10 15 1000000
10 16 1000000
10 17 23845
10 18 37894
10 19 1000000
10 20 1000000
10 21 89517
10 22 41460
10 23 25897
10 24 64336
10 25 86838
10 26 15996
10 27 24569
10 28 7798
10 29 12662
10 30 44213
10 31 92184
10 32 12003
10 33 50696
10 34 38557
10 35 45056
10 36 11574
10 37 31181
10 38 1000000
10 39 39275
10 40 45410
10 41 56239
10 42 74013
10 43 41481
10 44 90571
10 45 1000000
10 46 1000000
10 47 1000000
10 48 111766
11 12 72070
11 13 120526
11 14 61489
11 15 120310
11 16 42055
11 17 59002
11 18 73051
11 19 61305
11 20 125721
11 21 124674
11 22 76617
11 23 61054
11 24 45664
11 25 1000000
11 26 19161
11 27 32931
11 28 1000000
11 29 47819
11 30 1000000
11 31 127341
11 32 47160
11 33 85853
11 34 73714
11 35 80213
11 36 1000000
11 37 66338
11 38 1000000
11 39 74432
11 40 80567
11 41 63335
11 42 109170
11 43 76638
11 44 1000000
11 45 1000000
11 46 1000000
11 47 35398
11 48 1000000
12 13 121177
12 14 78394
12 15 100730
12 16 43811
12 17 33710
12 18 47759
12 19 41725
12 20 94081
12 21 105094
12 22 57995
12 23 41474
12 24 82283
12 25 123751
12 26 52909
12 27 40146
12 28 1000000
12 29 28215
12 30 62160
12 31 107761
12 32 48916
12 33 54213
12 34 37908
12 35 60633
12 36 27151
12 37 68094
12 38 144396
12 39 49140
12 40 44761
12 41 1000000
12 42 83878
12 43 57058
12 44 100436
12 45 26233
12 46 26245
12 47 52303
12 48 127343
13 14 59037
13 15 85982
13 16 1000000
13 17 108109
13 18 1000000
13 19 116124
13 20 164884
13 21 179493
13 22 132394
13 23 115873
13 24 76228
13 25 157901
13 26 109185
13 27 1000000
13 28 100987
13 29 102614
13 30 94985
13 31 182160
13 32 105192
13 33 125016
13 34 1000000
13 35 117780
13 36 101550
13 37 62008
13 38 1000000
13 39 123539
13 40 1000000
13 41 146215
13 42 158277
13 43 129654
13 44 1000000
13 45 1000000
13 46 100644
13 47 85128
13 48 199939
14 15 1000000
14 16 67345
14 17 65326
14 18 1000000
14 19 67653
14 20 1000000
14 21 131022
14 22 83923
14 23 67402
14 24 56071
14 25 137744
14 26 76443
14 27 66074
14 28 68245
14 29 50179
14 30 35948
14 31 133689
14 32 1000000
14 33 96343
14 34 80038
14 35 86561
14 36 53079
14 37 1000000
14 38 167930
14 39 80756
14 40 86891
14 41 92232
14 42 115494
14 43 82986
14 44 132052
14 45 52161
14 46 52173
14 47 26091
14 48 153271
15 16 92051
15 17 87662
15 18 101711
15 19 89965
15 20 122081
15 21 153334
15 22 106235
15 23 89714
15 24 130547
15 25 117440
15 26 1000000
15 27 88386
15 28 92951
15 29 76479
15 30 110424
15 31 156001
15 32 97156
15 33 1000000
15 34 102374
15 35 1000000
15 36 75391
15 37 116334
15 38 192636
15 39 103092
15 40 109227
15 41 120056
15 42 137830
15 43 43672
15 44 1000000
15 45 74497
15 46 1000000
15 47 100567
15 48 1000000
16 17 30743
16 18 44792
16 19 33046
16 20 83666
16 21 96415
16 22 48358
16 23 32795
16 24 71234
16 25 1000000
16 26 1000000
16 27 31467
16 28 14696
16 29 19560
16 30 51111
16 31 99082
16 32 18901
16 33 43798
16 34 45455
16 35 51954
16 36 18472
16 37 38079
16 38 114381
16 39 46173
16 40 1000000
16 41 1000000
16 42 80911
16 43 48379
16 44 97469
16 45 1000000
16 46 1000000
16 47 1000000
16 48 1000000
17 18 14049
17 19 28657
17 20 1000000
17 21 92026
17 22 44927
17 23 28406
17 24 69215
17 25 110683
17 26 39841
17 27 27078
17 28 31643
17 29 15147
17 30 49092
17 31 94693
17 32 35848
17 33 57347
17 34 1000000
17 35 47565
17 36 14083
17 37 55026
17 38 131328
17 39 36072
17 40 47895
17 41 42278
17 42 70810
17 43 1000000
17 44 87368
17 45 13165
17 46 13177
17 47 39235
17 48 114275
18 19 1000000
18 20 1000000
18 21 91634
18 22 39981
18 23 42455
18 24 83264
18 25 124732
18 26 53890
18 27 41127
18 28 45692
18 29 29196
